1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
46,self-emp-not-inc,28281,bachelors,13,married-civ-spouse,farming-fishing,husband,white,male,0,0,40,united-states,>50k
45,private,214627,doctorate,16,widowed,prof-specialty,unmarried,white,male,15020,0,40,iran,>50k
44,private,353396,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,45,united-states,<=50k
33,private,161745,assoc-voc,11,married-civ-spouse,farming-fishing,husband,white,male,0,0,45,united-states,<=50k
61,self-emp-inc,156542,prof-school,15,separated,prof-specialty,not-in-family,white,male,0,0,40,united-states,>50k
50,state-gov,198103,bachelors,13,never-married,exec-managerial,not-in-family,white,female,0,0,40,united-states,<=50k
47,federal-gov,55377,hs-grad,9,never-married,machine-op-inspct,own-child,black,male,0,0,40,united-states,<=50k
34,private,173730,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,>50k
39,self-emp-not-inc,174330,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
58,private,78141,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k
26,private,31350,11th,7,never-married,farming-fishing,not-in-family,white,male,0,0,50,united-states,<=50k
47,local-gov,134671,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
31,private,197023,assoc-voc,11,married-civ-spouse,machine-op-inspct,husband,amer-indian-eskimo,male,0,0,40,united-states,<=50k
52,private,117674,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k
29,private,169815,assoc-acdm,12,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,>50k
43,private,598606,9th,5,separated,handlers-cleaners,unmarried,black,female,0,0,50,united-states,<=50k
42,federal-gov,122861,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k
41,private,187821,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,2885,0,40,united-states,<=50k
52,self-emp-not-inc,194791,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
61,private,231323,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
39,local-gov,305597,hs-grad,9,separated,exec-managerial,unmarried,white,male,0,0,40,united-states,<=50k
46,state-gov,192779,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,7688,0,40,united-states,>50k
39,private,346478,some-college,10,never-married,exec-managerial,not-in-family,white,male,0,0,45,united-states,<=50k
22,private,341368,some-college,10,never-married,other-service,not-in-family,white,male,0,0,50,united-states,<=50k
30,state-gov,295612,hs-grad,9,separated,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k
43,private,218558,bachelors,13,married-spouse-absent,prof-specialty,not-in-family,white,male,3325,0,40,united-states,<=50k
54,private,457237,masters,14,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,<=50k
20,private,179423,some-college,10,never-married,transport-moving,own-child,white,female,0,0,40,united-states,<=50k
50,self-emp-not-inc,363405,bachelors,13,married-civ-spouse,tech-support,wife,white,female,0,0,50,united-states,>50k
36,private,203482,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
37,private,112554,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,45,united-states,<=50k
53,private,99476,hs-grad,9,divorced,other-service,not-in-family,white,female,0,0,38,united-states,<=50k
50,private,93690,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,>50k
38,private,220585,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
53,private,154785,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,50,united-states,>50k
40,?,162108,bachelors,13,divorced,?,not-in-family,white,female,0,0,50,united-states,<=50k
23,self-emp-inc,214542,some-college,10,never-married,prof-specialty,not-in-family,white,male,0,0,50,united-states,<=50k
20,private,161922,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,0,0,43,united-states,<=50k
46,private,207940,some-college,10,married-civ-spouse,craft-repair,husband,black,male,0,0,40,united-states,>50k
28,private,259351,10th,6,never-married,other-service,other-relative,amer-indian-eskimo,male,0,0,40,mexico,<=50k
59,private,208395,masters,14,divorced,prof-specialty,not-in-family,white,male,0,0,50,united-states,<=50k
41,private,116391,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k
56,private,174351,12th,8,married-civ-spouse,craft-repair,husband,white,male,0,0,40,italy,<=50k
31,local-gov,188798,bachelors,13,never-married,exec-managerial,not-in-family,white,female,0,0,50,united-states,<=50k
41,private,50122,assoc-voc,11,divorced,sales,own-child,white,male,0,0,50,united-states,<=50k
38,private,111398,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,7688,0,40,united-states,>50k
25,state-gov,152035,assoc-acdm,12,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,<=50k
49,local-gov,249289,bachelors,13,divorced,prof-specialty,unmarried,black,female,0,0,40,united-states,<=50k
39,private,257726,some-college,10,never-married,machine-op-inspct,own-child,white,male,0,0,40,united-states,<=50k
35,private,465326,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,<=50k
21,?,356772,hs-grad,9,never-married,?,unmarried,white,female,0,0,40,united-states,<=50k
38,private,364782,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k
31,private,203488,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,7298,0,50,united-states,>50k
25,local-gov,222800,bachelors,13,never-married,prof-specialty,not-in-family,white,male,0,0,40,united-states,<=50k
63,private,183608,10th,6,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
31,private,194055,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,50,united-states,<=50k
23,private,210443,bachelors,13,never-married,prof-specialty,own-child,white,female,0,0,40,united-states,<=50k
43,local-gov,108945,bachelors,13,divorced,prof-specialty,unmarried,white,female,0,0,48,united-states,<=50k
34,private,114691,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,>50k
18,private,304169,11th,7,never-married,sales,own-child,white,male,0,0,35,united-states,<=50k
46,private,503923,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,black,male,4386,0,40,united-states,>50k
35,private,340428,bachelors,13,never-married,sales,unmarried,white,female,0,0,40,united-states,>50k
46,state-gov,106705,masters,14,never-married,exec-managerial,not-in-family,white,female,0,0,38,united-states,<=50k
59,private,146391,assoc-voc,11,married-civ-spouse,tech-support,husband,white,male,7298,0,40,united-states,>50k
27,private,39665,hs-grad,9,divorced,sales,unmarried,white,female,0,0,37,united-states,<=50k
41,private,113823,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,england,<=50k
42,private,217826,hs-grad,9,never-married,craft-repair,own-child,black,male,0,0,40,?,<=50k
55,private,349304,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k
34,?,197688,hs-grad,9,never-married,?,not-in-family,black,female,0,0,40,united-states,<=50k
44,private,54507,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,female,0,0,40,united-states,<=50k
26,private,117833,bachelors,13,never-married,exec-managerial,not-in-family,white,female,0,1669,50,united-states,<=50k
36,private,163396,assoc-voc,11,married-civ-spouse,prof-specialty,wife,white,female,0,0,40,united-states,>50k
69,private,88566,9th,5,married-civ-spouse,other-service,husband,white,male,1424,0,35,united-states,<=50k
33,private,323619,some-college,10,never-married,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50k
30,private,75755,assoc-voc,11,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50k
25,private,40915,bachelors,13,never-married,exec-managerial,not-in-family,white,female,0,0,40,united-states,>50k
21,private,182606,some-college,10,never-married,other-service,own-child,black,male,0,0,40,?,<=50k
20,private,121568,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,50,united-states,<=50k
26,private,139098,masters,14,married-civ-spouse,prof-specialty,husband,white,male,5013,0,40,united-states,<=50k
46,private,357338,bachelors,13,married-civ-spouse,tech-support,husband,white,male,0,0,40,united-states,<=50k
31,private,283268,bachelors,13,never-married,prof-specialty,unmarried,white,female,0,0,36,united-states,<=50k
40,private,572751,prof-school,15,married-civ-spouse,craft-repair,husband,white,male,5178,0,40,mexico,>50k
40,private,315321,hs-grad,9,divorced,exec-managerial,unmarried,white,female,0,625,52,united-states,<=50k
31,private,120461,bachelors,13,never-married,exec-managerial,not-in-family,white,female,0,0,40,united-states,<=50k
32,self-emp-not-inc,65278,doctorate,16,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
23,self-emp-not-inc,208503,some-college,10,divorced,adm-clerical,own-child,white,male,0,0,40,united-states,<=50k
25,local-gov,112835,masters,14,never-married,protective-serv,not-in-family,white,male,0,0,40,united-states,<=50k
37,private,265038,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,50,united-states,<=50k
55,private,276229,hs-grad,9,widowed,sales,not-in-family,white,female,0,0,38,united-states,<=50k
52,private,366232,9th,5,divorced,craft-repair,unmarried,white,female,0,0,40,cuba,<=50k
26,private,152035,hs-grad,9,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,<=50k
37,private,205339,some-college,10,never-married,tech-support,not-in-family,white,male,0,0,40,united-states,>50k
39,private,75995,hs-grad,9,divorced,exec-managerial,unmarried,white,female,0,0,45,united-states,<=50k
62,self-emp-not-inc,192236,bachelors,13,divorced,prof-specialty,not-in-family,white,female,0,0,40,united-states,>50k
47,private,229737,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,>50k
51,local-gov,199688,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,>50k
55,private,52953,hs-grad,9,divorced,other-service,unmarried,white,female,0,0,40,united-states,<=50k
30,private,221043,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,35,united-states,<=50k
59,federal-gov,115389,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,36,united-states,<=50k
52,private,338816,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,15024,0,45,united-states,>50k
29,private,367706,some-college,10,never-married,adm-clerical,own-child,black,male,0,0,40,united-states,<=50k
24,private,102493,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50k
47,private,115358,hs-grad,9,divorced,machine-op-inspct,not-in-family,black,female,0,0,40,united-states,<=50k
46,private,189680,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,>50k
34,private,127651,10th,6,never-married,farming-fishing,not-in-family,white,male,0,0,44,?,<=50k
63,private,230823,12th,8,married-civ-spouse,transport-moving,husband,white,male,0,0,40,cuba,<=50k
18,private,174732,hs-grad,9,never-married,other-service,other-relative,black,male,0,0,36,united-states,<=50k
49,state-gov,183710,doctorate,16,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,>50k
36,self-emp-inc,213008,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k
47,private,357848,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k
36,private,165799,masters,14,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,>50k
46,private,97883,bachelors,13,never-married,sales,not-in-family,white,female,0,0,35,united-states,<=50k
43,local-gov,105862,some-college,10,married-civ-spouse,adm-clerical,wife,white,female,0,1902,40,united-states,>50k
39,local-gov,57424,bachelors,13,divorced,adm-clerical,unmarried,white,female,0,0,35,united-states,<=50k
29,private,151476,some-college,10,separated,sales,not-in-family,white,female,0,0,40,united-states,<=50k
57,private,180920,10th,6,married-civ-spouse,craft-repair,husband,white,male,0,0,43,united-states,<=50k
38,self-emp-not-inc,182416,hs-grad,9,never-married,sales,unmarried,black,female,0,0,42,united-states,<=50k
25,private,251915,bachelors,13,never-married,sales,own-child,white,female,0,0,40,united-states,<=50k
39,local-gov,187127,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
24,private,69045,some-college,10,never-married,sales,not-in-family,black,male,0,0,40,jamaica,<=50k
56,private,192869,masters,14,married-civ-spouse,craft-repair,husband,white,male,0,1977,44,united-states,>50k
39,private,74163,12th,8,divorced,sales,not-in-family,white,female,0,0,40,united-states,<=50k
41,private,82393,bachelors,13,never-married,adm-clerical,not-in-family,asian-pac-islander,male,0,0,50,united-states,<=50k
24,local-gov,134181,bachelors,13,never-married,prof-specialty,own-child,white,female,0,0,50,united-states,<=50k
51,private,159910,bachelors,13,divorced,exec-managerial,not-in-family,black,male,10520,0,40,united-states,>50k
47,self-emp-inc,214169,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,15024,0,40,united-states,>50k
51,private,35576,hs-grad,9,divorced,craft-repair,not-in-family,white,male,0,0,38,united-states,<=50k
34,private,157165,some-college,10,divorced,other-service,unmarried,white,female,0,0,40,united-states,<=50k
24,private,278130,bachelors,13,never-married,prof-specialty,not-in-family,white,male,0,0,40,united-states,<=50k
57,private,257200,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
38,private,283122,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,>50k
23,private,580248,hs-grad,9,never-married,tech-support,not-in-family,white,female,0,0,40,united-states,<=50k
58,private,519006,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,52,united-states,<=50k
43,private,336513,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,1902,40,united-states,>50k
53,state-gov,50048,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,7688,0,50,united-states,>50k
63,private,106023,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k
31,private,332379,some-college,10,married-spouse-absent,transport-moving,unmarried,white,male,0,0,50,united-states,<=50k
29,private,95465,hs-grad,9,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,<=50k
43,local-gov,96102,some-college,10,married-civ-spouse,protective-serv,husband,white,male,0,1887,40,united-states,>50k
28,private,50814,hs-grad,9,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k
54,private,143865,hs-grad,9,divorced,sales,unmarried,white,female,0,0,35,united-states,<=50k
23,private,236601,some-college,10,never-married,tech-support,not-in-family,white,male,0,0,48,united-states,<=50k
61,self-emp-not-inc,32423,hs-grad,9,married-civ-spouse,farming-fishing,wife,white,female,22040,0,40,united-states,<=50k
